File,Status,Centroid,Orientation,CNN_Predicted_Taxa,CNN_Predicted_Score,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,Y_0,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,File_Name,Unnamed: 0,1. Taxonomic Level,2. Taxonomic Level,3. Taxonomic Level,4. Taxonomic Level,5. Taxonomic Level,Capture location,Capture location - LAT,Capture location - LONG,Capture method,Date Database Addition,Date of Sample Collection,Device,File Name,Files,Image ID,Method of Identification,Observer,Organisation,Original File Name,Project,Project Description,Publication DOI,Sex,Specimen ID,Wing side,Damaged Wing,TAXA LABEL,Landmark Label,Segmentation Label,Number
sabethes_mosquito-collection-brazil_f_r_b43d9b2abd21.tif,Repaired,1770,right,Sabethes_albiprivus,0.99,0.5859375,0.04218749999999993,0.012499999999999956,0.0,0.0078125,0.043749999999999956,0.10781249999999998,0.1890624999999999,0.2953125,0.48593749999999997,0.365625,0.36406249999999996,0.3531249999999999,0.3578125,0.3671875,0.25625,0.23124999999999996,0.396875,0.353125,0.390625,0.43125,0.48125,0.53125,0.584375,0.63125,0.675,0.521875,0.521875,0.465625,0.465625,0.43125,0.4125,0.384375,0.5,sabethes_mosquito-collection-brazil_f_r_b43d9b2abd21.png,25428.0,Culicidae,Sabethes,-,albiprivus,-,"laboratory-colony, FIOCRUZ Rio de Janeiro",MISSING VALUE,MISSING VALUE,laboratory-colony,2025-11-09,MISSING VALUE,leica-m205c,sabethes_mosquito-collection-brazil_f_r_b43d9b2abd21.tif,culicidae/sabethes/sabethes_mosquito-collection-brazil_f_r_b43d9b2abd21.tif,b43d9b2abd21,laboratory-colony,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/FIOCRUZ-SbAlbi-33r_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_2489,R,0.0,Sabethes_albiprivus,not labeled,not labeled,
sabethes_mosquito-collection-brazil_f_r_59f2ad37e9a8.tif,Repaired,1776,left,Sabethes_albiprivus,0.99,0.6734375,0.075,0.0578125,0.04375,0.05625,0.096875,0.15625,0.2359375,0.3515625,0.5625,0.4453125,0.4421875,0.4328125,0.434375,0.4453125,0.3296875,0.2984375,0.4125,0.365625,0.396875,0.44375,0.5,0.55,0.603125,0.659375,0.703125,0.55,0.54375,0.490625,0.490625,0.45625,0.428125,0.40625,0.521875,sabethes_mosquito-collection-brazil_f_r_59f2ad37e9a8.png,25333.0,Culicidae,Sabethes,-,albiprivus,-,"laboratory-colony, FIOCRUZ Rio de Janeiro",MISSING VALUE,MISSING VALUE,laboratory-colony,2025-11-09,MISSING VALUE,leica-m205c,sabethes_mosquito-collection-brazil_f_r_59f2ad37e9a8.tif,culicidae/sabethes/sabethes_mosquito-collection-brazil_f_r_59f2ad37e9a8.tif,59f2ad37e9a8,laboratory-colony,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/FIOCRUZ-SbAlbiprivus-15r_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_2436,R,0.0,Sabethes_albiprivus,not labeled,not labeled,
sabethes_mosquito-collection-brazil_f_l_35f7da24e26f.tif,Repaired,1727,right,Sabethes_albiprivus,0.99,0.640625,0.03593750000000007,0.009375000000000022,0.0,0.0,0.04375000000000007,0.11093750000000002,0.203125,0.3125,0.5203125000000001,0.390625,0.384375,0.37968750000000007,0.3812500000000001,0.390625,0.2875000000000001,0.2515625,0.346875,0.334375,0.375,0.415625,0.45,0.50625,0.559375,0.60625,0.640625,0.48125,0.484375,0.4375,0.434375,0.396875,0.36875,0.359375,0.46875,sabethes_mosquito-collection-brazil_f_l_35f7da24e26f.png,25344.0,Culicidae,Sabethes,-,albiprivus,-,"laboratory-colony, FIOCRUZ Rio de Janeiro",MISSING VALUE,MISSING VALUE,laboratory-colony,2025-11-09,MISSING VALUE,leica-m205c,sabethes_mosquito-collection-brazil_f_l_35f7da24e26f.tif,culicidae/sabethes/sabethes_mosquito-collection-brazil_f_l_35f7da24e26f.tif,35f7da24e26f,laboratory-colony,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/FIOCRUZ-SbAlbiprivus-18l_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_2445,L,0.0,Sabethes_albiprivus,not labeled,not labeled,
sabethes_mosquito-collection-brazil_f_r_cda92bce6b85.tif,Repaired,1789,right,Sabethes_albiprivus,0.99,0.5953124999999999,0.026562499999999933,0.010937499999999933,0.0,0.0078125,0.0390625,0.09843749999999996,0.20156249999999998,0.2984375,0.50625,0.37187499999999996,0.3671875,0.3578125,0.36406249999999996,0.36875,0.28437499999999993,0.24375000000000002,0.35625,0.359375,0.384375,0.421875,0.459375,0.503125,0.54375,0.584375,0.621875,0.48125,0.484375,0.440625,0.440625,0.40625,0.378125,0.371875,0.475,sabethes_mosquito-collection-brazil_f_r_cda92bce6b85.png,25355.0,Culicidae,Sabethes,-,albiprivus,-,"laboratory-colony, FIOCRUZ Rio de Janeiro",MISSING VALUE,MISSING VALUE,laboratory-colony,2025-11-09,MISSING VALUE,leica-m205c,sabethes_mosquito-collection-brazil_f_r_cda92bce6b85.tif,culicidae/sabethes/sabethes_mosquito-collection-brazil_f_r_cda92bce6b85.tif,cda92bce6b85,laboratory-colony,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/FIOCRUZ-SbAlbiprivus-05r_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_2407,R,0.0,Sabethes_albiprivus,not labeled,not labeled,
sabethes_mosquito-collection-brazil_f_r_ea69a2b287ff.tif,Repaired,1790,right,Sabethes_albiprivus,0.99,0.5796875,0.025000000000000022,0.010937500000000044,0.0,0.014062500000000089,0.057812500000000044,0.11875000000000002,0.203125,0.296875,0.48281250000000003,0.3765625,0.37187500000000007,0.3656250000000001,0.36406250000000007,0.37187500000000007,0.27031250000000007,0.23750000000000004,0.334375,0.3375,0.3625,0.40625,0.45,0.49375,0.5375,0.571875,0.60625,0.45,0.45,0.409375,0.403125,0.375,0.353125,0.3375,0.446875,sabethes_mosquito-collection-brazil_f_r_ea69a2b287ff.png,25471.0,Culicidae,Sabethes,-,albiprivus,-,"laboratory-colony, FIOCRUZ Rio de Janeiro",MISSING VALUE,MISSING VALUE,laboratory-colony,2025-11-09,MISSING VALUE,leica-m205c,sabethes_mosquito-collection-brazil_f_r_ea69a2b287ff.tif,culicidae/sabethes/sabethes_mosquito-collection-brazil_f_r_ea69a2b287ff.tif,ea69a2b287ff,laboratory-colony,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/FIOCRUZ-SbAlbi-85r_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_2598,R,0.0,Sabethes_albiprivus,not labeled,not labeled,
sabethes_mosquito-collection-brazil_f_r_1875a3b0bb81.tif,Full Skeleton,1739,left,Sabethes_albiprivus,0.98,0.634375,0.05625,0.03125,0.0234375,0.034375,0.0734375,0.13125,0.2140625,0.3171875,0.509375,0.4,0.3953125,0.3828125,0.3828125,0.39375,0.2953125,0.2609375,0.365625,0.346875,0.390625,0.428125,0.46875,0.515625,0.565625,0.6125,0.64375,0.490625,0.4875,0.44375,0.44375,0.40625,0.3875,0.371875,0.478125,sabethes_mosquito-collection-brazil_f_r_1875a3b0bb81.png,25327.0,Culicidae,Sabethes,-,albiprivus,-,"laboratory-colony, FIOCRUZ Rio de Janeiro",MISSING VALUE,MISSING VALUE,laboratory-colony,2025-11-09,MISSING VALUE,leica-m205c,sabethes_mosquito-collection-brazil_f_r_1875a3b0bb81.tif,culicidae/sabethes/sabethes_mosquito-collection-brazil_f_r_1875a3b0bb81.tif,1875a3b0bb81,laboratory-colony,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/FIOCRUZ-SbAlbi-46r_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_2528,R,0.0,Sabethes_albiprivus,not labeled,not labeled,
sabethes_mosquito-collection-brazil_f_r_acaa86cacf9b.tif,Repaired,1737,right,Sabethes_albiprivus,0.99,0.5828125,0.029687499999999978,0.006249999999999978,0.0,0.017187500000000022,0.05781249999999993,0.11406249999999996,0.19843749999999993,0.29999999999999993,0.47812499999999997,0.365625,0.3609375,0.35,0.353125,0.3609375,0.25,0.22968749999999993,0.378125,0.359375,0.396875,0.440625,0.471875,0.51875,0.5625,0.6,0.63125,0.490625,0.490625,0.44375,0.44375,0.40625,0.390625,0.371875,0.478125,sabethes_mosquito-collection-brazil_f_r_acaa86cacf9b.png,25454.0,Culicidae,Sabethes,-,albiprivus,-,"laboratory-colony, FIOCRUZ Rio de Janeiro",MISSING VALUE,MISSING VALUE,laboratory-colony,2025-11-09,MISSING VALUE,leica-m205c,sabethes_mosquito-collection-brazil_f_r_acaa86cacf9b.tif,culicidae/sabethes/sabethes_mosquito-collection-brazil_f_r_acaa86cacf9b.tif,acaa86cacf9b,laboratory-colony,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/FIOCRUZ-SbAlbi-94r_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_2607,R,0.0,Sabethes_albiprivus,not labeled,not labeled,
sabethes_mosquito-collection-brazil_f_l_2da3c05e60bd.tif,Repaired,1801,left,Sabethes_albiprivus,0.99,0.59375,0.0625,0.046875,0.0390625,0.05,0.0890625,0.146875,0.228125,0.3296875,0.5296875,0.409375,0.409375,0.4125,0.40625,0.4140625,0.2984375,0.2671875,0.3875,0.353125,0.3875,0.41875,0.465625,0.50625,0.553125,0.59375,0.634375,0.490625,0.490625,0.44375,0.3875,0.34375,0.34375,0.371875,0.478125,sabethes_mosquito-collection-brazil_f_l_2da3c05e60bd.png,25410.0,Culicidae,Sabethes,-,albiprivus,-,"laboratory-colony, FIOCRUZ Rio de Janeiro",MISSING VALUE,MISSING VALUE,laboratory-colony,2025-11-09,MISSING VALUE,leica-m205c,sabethes_mosquito-collection-brazil_f_l_2da3c05e60bd.tif,culicidae/sabethes/sabethes_mosquito-collection-brazil_f_l_2da3c05e60bd.tif,2da3c05e60bd,laboratory-colony,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/FIOCRUZ-SbAlbi-43l_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_2519,L,0.0,Sabethes_albiprivus,not labeled,not labeled,
sabethes_mosquito-collection-brazil_f_r_1893f73462b7.tif,Full Skeleton,1791,left,Sabethes_albiprivus,0.98,0.6328125,0.0890625,0.0359375,0.0265625,0.0328125,0.075,0.1359375,0.21875,0.3203125,0.51875,0.4015625,0.3984375,0.3875,0.3859375,0.4,0.2890625,0.2640625,0.35625,0.31875,0.36875,0.4125,0.453125,0.503125,0.55,0.590625,0.6375,0.478125,0.478125,0.434375,0.434375,0.396875,0.378125,0.359375,0.46875,sabethes_mosquito-collection-brazil_f_r_1893f73462b7.png,25413.0,Culicidae,Sabethes,-,albiprivus,-,"laboratory-colony, FIOCRUZ Rio de Janeiro",MISSING VALUE,MISSING VALUE,laboratory-colony,2025-11-09,MISSING VALUE,leica-m205c,sabethes_mosquito-collection-brazil_f_r_1893f73462b7.tif,culicidae/sabethes/sabethes_mosquito-collection-brazil_f_r_1893f73462b7.tif,1893f73462b7,laboratory-colony,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/FIOCRUZ-SbAlbi-41r_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_2513,R,0.0,Sabethes_albiprivus,not labeled,not labeled,
sabethes_mosquito-collection-brazil_f_l_c8215aea4967.tif,Full Skeleton,1728,left,Sabethes_albiprivus,0.99,0.6171875,0.0390625,0.01875,0.0109375,0.0140625,0.059375,0.125,0.2140625,0.315625,0.50625,0.3890625,0.3828125,0.3734375,0.3765625,0.3921875,0.28125,0.2484375,0.365625,0.35625,0.390625,0.428125,0.475,0.528125,0.578125,0.615625,0.646875,0.49375,0.496875,0.446875,0.45,0.40625,0.3875,0.371875,0.484375,sabethes_mosquito-collection-brazil_f_l_c8215aea4967.png,25403.0,Culicidae,Sabethes,-,albiprivus,-,"laboratory-colony, FIOCRUZ Rio de Janeiro",MISSING VALUE,MISSING VALUE,laboratory-colony,2025-11-09,MISSING VALUE,leica-m205c,sabethes_mosquito-collection-brazil_f_l_c8215aea4967.tif,culicidae/sabethes/sabethes_mosquito-collection-brazil_f_l_c8215aea4967.tif,c8215aea4967,laboratory-colony,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/FIOCRUZ-SbAlbi-48l_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_2533,L,0.0,Sabethes_albiprivus,not labeled,not labeled,
sabethes_mosquito-collection-brazil_f_r_40064273b53a.tif,Repaired,1773,left,Sabethes_albiprivus,0.98,0.625,0.05625,0.0359375,0.0265625,0.0390625,0.0796875,0.146875,0.234375,0.3515625,0.5578125,0.4296875,0.425,0.4125,0.4125,0.4296875,0.315625,0.2921875,0.346875,0.340625,0.38125,0.421875,0.471875,0.5125,0.5625,0.609375,0.646875,0.48125,0.484375,0.43125,0.434375,0.3875,0.35625,0.35,0.465625,sabethes_mosquito-collection-brazil_f_r_40064273b53a.png,25380.0,Culicidae,Sabethes,-,albiprivus,-,"laboratory-colony, FIOCRUZ Rio de Janeiro",MISSING VALUE,MISSING VALUE,laboratory-colony,2025-11-09,MISSING VALUE,leica-m205c,sabethes_mosquito-collection-brazil_f_r_40064273b53a.tif,culicidae/sabethes/sabethes_mosquito-collection-brazil_f_r_40064273b53a.tif,40064273b53a,laboratory-colony,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/FIOCRUZ-SbAlbi-61r_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_2559,R,0.0,Sabethes_albiprivus,not labeled,not labeled,
sabethes_mosquito-collection-brazil_f_r_80ddcafb909a.tif,Repaired,1813,left,Sabethes_albiprivus,0.96,0.61875,0.0671875,0.05,0.0375,0.0484375,0.0921875,0.1546875,0.24375,0.3484375,0.5390625,0.4296875,0.4265625,0.4125,0.4015625,0.4359375,0.3234375,0.296875,0.390625,0.353125,0.3875,0.428125,0.475,0.51875,0.565625,0.609375,0.64375,0.5,0.496875,0.446875,0.446875,0.34375,0.39375,0.371875,0.478125,sabethes_mosquito-collection-brazil_f_r_80ddcafb909a.png,25462.0,Culicidae,Sabethes,-,albiprivus,-,"laboratory-colony, FIOCRUZ Rio de Janeiro",MISSING VALUE,MISSING VALUE,laboratory-colony,2025-11-09,MISSING VALUE,leica-m205c,sabethes_mosquito-collection-brazil_f_r_80ddcafb909a.tif,culicidae/sabethes/sabethes_mosquito-collection-brazil_f_r_80ddcafb909a.tif,80ddcafb909a,laboratory-colony,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/FIOCRUZ-SbAlbi-90r_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_2603,R,0.0,Sabethes_albiprivus,not labeled,not labeled,
sabethes_mosquito-collection-brazil_f_l_67973647fcfa.tif,Repaired,1801,left,Sabethes_albiprivus,0.99,0.665625,0.046875,0.0234375,0.0140625,0.0203125,0.0609375,0.128125,0.2203125,0.334375,0.55625,0.428125,0.4234375,0.4109375,0.40625,0.41875,0.3046875,0.278125,0.359375,0.321875,0.359375,0.4,0.45,0.50625,0.565625,0.6125,0.653125,0.490625,0.490625,0.44375,0.44375,0.403125,0.375,0.359375,0.475,sabethes_mosquito-collection-brazil_f_l_67973647fcfa.png,25394.0,Culicidae,Sabethes,-,albiprivus,-,"laboratory-colony, FIOCRUZ Rio de Janeiro",MISSING VALUE,MISSING VALUE,laboratory-colony,2025-11-09,MISSING VALUE,leica-m205c,sabethes_mosquito-collection-brazil_f_l_67973647fcfa.tif,culicidae/sabethes/sabethes_mosquito-collection-brazil_f_l_67973647fcfa.tif,67973647fcfa,laboratory-colony,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/FIOCRUZ-SbAlbi-53l_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_2543,L,0.0,Sabethes_albiprivus,not labeled,not labeled,
sabethes_mosquito-collection-brazil_f_l_29c65f9b5cff.tif,Full Skeleton,1600,left,Sabethes_albiprivus,0.98,0.6375,0.05,0.0203125,0.009375,0.0140625,0.053125,0.115625,0.209375,0.3125,0.5078125,0.3890625,0.3859375,0.375,0.3796875,0.39375,0.2703125,0.2453125,0.365625,0.334375,0.378125,0.41875,0.4625,0.51875,0.58125,0.621875,0.659375,0.5125,0.50625,0.45625,0.459375,0.41875,0.396875,0.378125,0.490625,sabethes_mosquito-collection-brazil_f_l_29c65f9b5cff.png,25408.0,Culicidae,Sabethes,-,albiprivus,-,"laboratory-colony, FIOCRUZ Rio de Janeiro",MISSING VALUE,MISSING VALUE,laboratory-colony,2025-11-09,MISSING VALUE,leica-m205c,sabethes_mosquito-collection-brazil_f_l_29c65f9b5cff.tif,culicidae/sabethes/sabethes_mosquito-collection-brazil_f_l_29c65f9b5cff.tif,29c65f9b5cff,laboratory-colony,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/FIOCRUZ-SbAlbi-44l_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_2522,L,0.0,Sabethes_albiprivus,not labeled,not labeled,
sabethes_mosquito-collection-brazil_f_r_d5a47c820347.tif,Repaired,1705,right,Sabethes_albiprivus,0.98,0.5921875,0.04062500000000002,0.009375000000000022,0.0,0.009375000000000022,0.043749999999999956,0.109375,0.19062500000000004,0.303125,0.4953125,0.3734375,0.37031250000000004,0.34375,0.36875,0.39375000000000004,0.26875000000000004,0.22968750000000004,0.353125,0.328125,0.375,0.4125,0.471875,0.51875,0.56875,0.60625,0.640625,0.4875,0.4875,0.440625,0.44375,0.396875,0.375,0.359375,0.475,sabethes_mosquito-collection-brazil_f_r_d5a47c820347.png,25402.0,Culicidae,Sabethes,-,albiprivus,-,"laboratory-colony, FIOCRUZ Rio de Janeiro",MISSING VALUE,MISSING VALUE,laboratory-colony,2025-11-09,MISSING VALUE,leica-m205c,sabethes_mosquito-collection-brazil_f_r_d5a47c820347.tif,culicidae/sabethes/sabethes_mosquito-collection-brazil_f_r_d5a47c820347.tif,d5a47c820347,laboratory-colony,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/FIOCRUZ-SbAlbi-48r_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_2533,R,0.0,Sabethes_albiprivus,not labeled,not labeled,
sabethes_mosquito-collection-brazil_f_r_b4519643528e.tif,Repaired,1706,left,Sabethes_albiprivus,0.99,0.553125,0.0640625,0.0375,0.0265625,0.0328125,0.0765625,0.140625,0.2234375,0.321875,0.5203125,0.3890625,0.3875,0.3859375,0.3796875,0.3953125,0.2796875,0.253125,0.390625,0.38125,0.415625,0.45625,0.5,0.553125,0.60625,0.64375,0.678125,0.525,0.534375,0.484375,0.484375,0.45,0.428125,0.415625,0.525,sabethes_mosquito-collection-brazil_f_r_b4519643528e.png,25376.0,Culicidae,Sabethes,-,albiprivus,-,"laboratory-colony, FIOCRUZ Rio de Janeiro",MISSING VALUE,MISSING VALUE,laboratory-colony,2025-11-09,MISSING VALUE,leica-m205c,sabethes_mosquito-collection-brazil_f_r_b4519643528e.tif,culicidae/sabethes/sabethes_mosquito-collection-brazil_f_r_b4519643528e.tif,b4519643528e,laboratory-colony,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/FIOCRUZ-SbAlbi-63r_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_2563,R,0.0,Sabethes_albiprivus,not labeled,not labeled,
sabethes_mosquito-collection-brazil_f_r_70994e765d43.tif,Full Skeleton,1835,right,Sabethes_albiprivus,0.97,0.690625,0.028125000000000067,0.009375000000000022,0.0,0.0078125,0.06093749999999998,0.12812500000000004,0.21875,0.3359375,0.55,0.4296875,0.428125,0.421875,0.4203125,0.4296875,0.3140625,0.275,0.340625,0.33125,0.36875,0.4125,0.459375,0.5125,0.56875,0.6125,0.653125,0.4875,0.4875,0.425,0.428125,0.3875,0.3625,0.346875,0.46875,sabethes_mosquito-collection-brazil_f_r_70994e765d43.png,25420.0,Culicidae,Sabethes,-,albiprivus,-,"laboratory-colony, FIOCRUZ Rio de Janeiro",MISSING VALUE,MISSING VALUE,laboratory-colony,2025-11-09,MISSING VALUE,leica-m205c,sabethes_mosquito-collection-brazil_f_r_70994e765d43.tif,culicidae/sabethes/sabethes_mosquito-collection-brazil_f_r_70994e765d43.tif,70994e765d43,laboratory-colony,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/FIOCRUZ-SbAlbi-37r_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_2501,R,0.0,Sabethes_albiprivus,not labeled,not labeled,
sabethes_mosquito-collection-brazil_f_r_4ad314ae0b90.tif,Repaired,1785,right,Sabethes_albiprivus,0.99,0.5859375,0.025000000000000022,0.009375000000000022,0.0,0.009375000000000022,0.04531249999999998,0.09999999999999998,0.17812499999999998,0.2890625,0.48593749999999997,0.37187499999999996,0.3671875,0.353125,0.33906249999999993,0.36875,0.2734375,0.24531249999999993,0.421875,0.390625,0.425,0.459375,0.496875,0.54375,0.596875,0.640625,0.678125,0.540625,0.528125,0.48125,0.38125,0.375,0.425,0.40625,0.5125,sabethes_mosquito-collection-brazil_f_r_4ad314ae0b90.png,25466.0,Culicidae,Sabethes,-,albiprivus,-,"laboratory-colony, FIOCRUZ Rio de Janeiro",MISSING VALUE,MISSING VALUE,laboratory-colony,2025-11-09,MISSING VALUE,leica-m205c,sabethes_mosquito-collection-brazil_f_r_4ad314ae0b90.tif,culicidae/sabethes/sabethes_mosquito-collection-brazil_f_r_4ad314ae0b90.tif,4ad314ae0b90,laboratory-colony,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/FIOCRUZ-SbAlbi-88r_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_2601,R,0.0,Sabethes_albiprivus,not labeled,not labeled,
sabethes_mosquito-collection-brazil_f_r_4c82f69d1690.tif,Full Skeleton,1755,right,Sabethes_albiprivus,0.99,0.5718749999999999,0.03281249999999991,0.010937499999999933,0.0,0.012499999999999956,0.046875,0.109375,0.19062499999999993,0.2984374999999999,0.47187499999999993,0.3531249999999999,0.35,0.3374999999999999,0.3359375,0.34843749999999996,0.24687499999999996,0.21718749999999998,0.390625,0.378125,0.415625,0.459375,0.496875,0.5375,0.5875,0.63125,0.6625,0.5125,0.51875,0.471875,0.471875,0.4375,0.415625,0.403125,0.5125,sabethes_mosquito-collection-brazil_f_r_4c82f69d1690.png,25388.0,Culicidae,Sabethes,-,albiprivus,-,"laboratory-colony, FIOCRUZ Rio de Janeiro",MISSING VALUE,MISSING VALUE,laboratory-colony,2025-11-09,MISSING VALUE,leica-m205c,sabethes_mosquito-collection-brazil_f_r_4c82f69d1690.tif,culicidae/sabethes/sabethes_mosquito-collection-brazil_f_r_4c82f69d1690.tif,4c82f69d1690,laboratory-colony,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/FIOCRUZ-SbAlbi-56r_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_2549,R,0.0,Sabethes_albiprivus,not labeled,not labeled,
sabethes_mosquito-collection-brazil_f_r_7ce391d1d55c.tif,Repaired,1751,right,Sabethes_albiprivus,0.99,0.5296875000000001,0.026562500000000044,0.009375000000000022,0.0,0.012500000000000067,0.046875,0.109375,0.1859375000000001,0.2890625,0.478125,0.36875,0.3656250000000001,0.35625000000000007,0.35625000000000007,0.36875,0.2640625000000001,0.24375000000000002,0.353125,0.36875,0.396875,0.434375,0.478125,0.521875,0.56875,0.609375,0.640625,0.49375,0.49375,0.45,0.45,0.415625,0.396875,0.378125,0.48125,sabethes_mosquito-collection-brazil_f_r_7ce391d1d55c.png,25432.0,Culicidae,Sabethes,-,albiprivus,-,"laboratory-colony, FIOCRUZ Rio de Janeiro",MISSING VALUE,MISSING VALUE,laboratory-colony,2025-11-09,MISSING VALUE,leica-m205c,sabethes_mosquito-collection-brazil_f_r_7ce391d1d55c.tif,culicidae/sabethes/sabethes_mosquito-collection-brazil_f_r_7ce391d1d55c.tif,7ce391d1d55c,laboratory-colony,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/FIOCRUZ-SbAlbi-31r_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_2483,R,0.0,Sabethes_albiprivus,not labeled,not labeled,
