Image_ID,File,Status,Centroid,Orientation,CNN_Predicted_Taxa,CNN_Predicted_Score,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,Y_0,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,File_Name,File Name,TAXA LABEL
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/anopheles_moldova-mosquito-collection_f_r_a2432267e472.png,Repaired,1412,right,Anopheles_maculipennis s.l.,0.93,0.5828125,0.018749999999999933,0.006249999999999978,0.0,0.0078125,0.03749999999999998,0.09687499999999993,0.16874999999999996,0.31562499999999993,0.5296875,0.40625,0.4,0.375,0.36875,0.3890625,0.234375,0.23281249999999998,0.346875,0.359375,0.39375,0.45,0.5,0.55625,0.61875,0.671875,0.725,0.51875,0.509375,0.471875,0.465625,0.428125,0.390625,0.375,0.53125,anopheles_moldova-mosquito-collection_f_r_a2432267e472.png,anopheles_moldova-mosquito-collection_f_r_a2432267e472.tif,Anopheles_maculipennis s.l.
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/anopheles_moldova-mosquito-collection_f_r_a7097ee129de.png,Repaired,1663,right,Anopheles_maculipennis s.l.,0.81,0.571875,0.04843750000000002,0.014062499999999978,0.0,0.009375000000000022,0.0390625,0.10781249999999998,0.1875,0.31562500000000004,0.5203125,0.415625,0.40312500000000007,0.38750000000000007,0.37812500000000004,0.39375000000000004,0.23906250000000007,0.24843749999999998,0.325,0.3125,0.36875,0.41875,0.478125,0.521875,0.5875,0.6375,0.69375,0.49375,0.490625,0.45,0.45625,0.403125,0.371875,0.353125,0.503125,anopheles_moldova-mosquito-collection_f_r_a7097ee129de.png,anopheles_moldova-mosquito-collection_f_r_a7097ee129de.tif,Anopheles_maculipennis s.l.
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/anopheles_moldova-mosquito-collection_f_r_b087132827ac.png,Repaired,1738,right,Anopheles_maculipennis s.l.,0.95,0.5546875,0.028124999999999956,0.006249999999999978,0.0,0.009375000000000022,0.043749999999999956,0.10781249999999998,0.1875,0.3125,0.525,0.41093749999999996,0.4046875,0.3828125,0.3765625,0.396875,0.2421875,0.23593750000000002,0.328125,0.33125,0.378125,0.425,0.471875,0.515625,0.571875,0.621875,0.684375,0.496875,0.4875,0.44375,0.45,0.4,0.3625,0.34375,0.496875,anopheles_moldova-mosquito-collection_f_r_b087132827ac.png,anopheles_moldova-mosquito-collection_f_r_b087132827ac.tif,Anopheles_maculipennis s.l.
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/anopheles_moldova-mosquito-collection_f_r_ba62807e20be.png,Repaired,1576,right,Anopheles_maculipennis s.l.,0.94,0.56875,0.01718749999999991,0.0078125,0.0,0.014062499999999978,0.04843749999999991,0.10468749999999993,0.18593749999999998,0.31875,0.53125,0.4046875,0.3984375,0.38125,0.3765624999999999,0.39531249999999996,0.22499999999999998,0.23906249999999996,0.31875,0.346875,0.38125,0.425,0.48125,0.521875,0.575,0.625,0.678125,0.484375,0.484375,0.4375,0.440625,0.390625,0.353125,0.340625,0.4875,anopheles_moldova-mosquito-collection_f_r_ba62807e20be.png,anopheles_moldova-mosquito-collection_f_r_ba62807e20be.tif,Anopheles_maculipennis s.l.
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/anopheles_moldova-mosquito-collection_f_r_bc77eb3d4f55.png,Repaired,1354,right,Anopheles_maculipennis s.l.,0.89,0.5671875000000001,0.04843750000000002,0.010937500000000044,0.0,0.010937500000000044,0.04062500000000002,0.10000000000000009,0.17500000000000004,0.30625,0.5218750000000001,0.40625,0.3984375,0.3828125,0.375,0.3968750000000001,0.2515625,0.2578125,0.31875,0.30625,0.375,0.425,0.478125,0.521875,0.58125,0.628125,0.68125,0.49375,0.4875,0.440625,0.44375,0.396875,0.359375,0.34375,0.48125,anopheles_moldova-mosquito-collection_f_r_bc77eb3d4f55.png,anopheles_moldova-mosquito-collection_f_r_bc77eb3d4f55.tif,Anopheles_maculipennis s.l.
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/anopheles_moldova-mosquito-collection_f_r_c43059082f81.png,Repaired,1596,right,Anopheles_maculipennis s.l.,0.87,0.5531250000000001,0.029687499999999978,0.012500000000000067,0.0,0.017187500000000022,0.042187500000000044,0.1015625,0.17812499999999998,0.30937500000000007,0.5125,0.40937500000000004,0.39531250000000007,0.38125,0.3734375,0.37968750000000007,0.23906250000000007,0.23125000000000007,0.353125,0.34375,0.38125,0.440625,0.490625,0.53125,0.5875,0.6375,0.69375,0.5,0.49375,0.459375,0.4625,0.41875,0.378125,0.3625,0.5125,anopheles_moldova-mosquito-collection_f_r_c43059082f81.png,anopheles_moldova-mosquito-collection_f_r_c43059082f81.tif,Anopheles_maculipennis s.l.
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/anopheles_moldova-mosquito-collection_f_r_c84061c0d82c.png,Repaired,1647,right,Anopheles_maculipennis s.l.,0.71,0.559375,0.042187500000000044,0.010937500000000044,0.0,0.004687499999999956,0.04062500000000002,0.09999999999999998,0.18281250000000004,0.321875,0.528125,0.40625,0.396875,0.38125,0.37187499999999996,0.38749999999999996,0.23124999999999996,0.22187500000000004,0.315625,0.3125,0.365625,0.41875,0.471875,0.515625,0.575,0.625,0.68125,0.49375,0.4875,0.44375,0.446875,0.4,0.3625,0.346875,0.5,anopheles_moldova-mosquito-collection_f_r_c84061c0d82c.png,anopheles_moldova-mosquito-collection_f_r_c84061c0d82c.tif,Anopheles_maculipennis s.l.
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/anopheles_moldova-mosquito-collection_f_r_ca8dc436690c.png,Repaired,1741,right,Anopheles_maculipennis s.l.,0.94,0.5453125,0.017187500000000022,0.0078125,0.0,0.009375000000000022,0.04062500000000002,0.09062499999999996,0.17343750000000002,0.30937499999999996,0.503125,0.3921875,0.3921875,0.3734375,0.36406249999999996,0.38749999999999996,0.23593750000000002,0.23750000000000004,0.346875,0.365625,0.403125,0.4625,0.503125,0.54375,0.590625,0.6375,0.68125,0.5,0.5,0.45625,0.4625,0.415625,0.38125,0.359375,0.509375,anopheles_moldova-mosquito-collection_f_r_ca8dc436690c.png,anopheles_moldova-mosquito-collection_f_r_ca8dc436690c.tif,Anopheles_maculipennis s.l.
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/anopheles_moldova-mosquito-collection_f_r_dc12dd122beb.png,Repaired,1393,right,Anopheles_maculipennis s.l.,0.85,0.5515625,0.020312499999999956,0.009375000000000022,0.0,0.015625,0.043749999999999956,0.10781249999999998,0.1875,0.31718749999999996,0.515625,0.40625,0.4,0.38125,0.3734375,0.39374999999999993,0.23906249999999996,0.22812500000000002,0.325,0.353125,0.378125,0.4375,0.4875,0.534375,0.578125,0.621875,0.678125,0.49375,0.48125,0.440625,0.44375,0.4,0.359375,0.34375,0.50625,anopheles_moldova-mosquito-collection_f_r_dc12dd122beb.png,anopheles_moldova-mosquito-collection_f_r_dc12dd122beb.tif,Anopheles_maculipennis s.l.
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/anopheles_moldova-mosquito-collection_f_r_eb2aefe352d4.png,Full Skeleton,1382,right,Anopheles_maculipennis s.l.,0.65,0.5499999999999999,0.0234375,0.0078125,0.0,0.0031249999999999334,0.03749999999999998,0.09218749999999998,0.17812499999999998,0.2984374999999999,0.5078125,0.39531249999999996,0.39531249999999996,0.3765624999999999,0.365625,0.37812499999999993,0.23281249999999998,0.22343749999999996,0.334375,0.321875,0.3625,0.4125,0.46875,0.521875,0.584375,0.64375,0.690625,0.496875,0.490625,0.446875,0.453125,0.409375,0.365625,0.353125,0.50625,anopheles_moldova-mosquito-collection_f_r_eb2aefe352d4.png,anopheles_moldova-mosquito-collection_f_r_eb2aefe352d4.tif,Anopheles_maculipennis s.l.
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/anopheles_mosquito-collection-brazil_f_l_01158dfe4e30.png,Repaired,1514,right,Anopheles_aquasalis,0.97,0.5890625,0.035937499999999956,0.015625,0.0015625000000000222,0.0,0.046875,0.11562499999999998,0.20625000000000004,0.31562500000000004,0.54375,0.428125,0.421875,0.4,0.390625,0.40625,0.25312500000000004,0.23750000000000004,0.3125,0.3125,0.359375,0.409375,0.46875,0.534375,0.6,0.65,0.696875,0.478125,0.475,0.425,0.428125,0.390625,0.34375,0.321875,0.490625,anopheles_mosquito-collection-brazil_f_l_01158dfe4e30.png,anopheles_mosquito-collection-brazil_f_l_01158dfe4e30.tif,Anopheles_aquasalis
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/anopheles_mosquito-collection-brazil_f_l_02aaffe3fdec.png,Repaired,1210,left,Anopheles_darlingi,0.97,0.63125,0.0703125,0.040625,0.0234375,0.0328125,0.065625,0.134375,0.2234375,0.3671875,0.571875,0.4765625,0.46875,0.4109375,0.40625,0.425,0.2921875,0.2625,0.30625,0.30625,0.371875,0.440625,0.50625,0.5625,0.61875,0.678125,0.709375,0.475,0.4625,0.421875,0.434375,0.38125,0.334375,0.31875,0.503125,anopheles_mosquito-collection-brazil_f_l_02aaffe3fdec.png,anopheles_mosquito-collection-brazil_f_l_02aaffe3fdec.tif,Anopheles_darlingi
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/anopheles_mosquito-collection-brazil_f_l_09aae2d9b311.png,Repaired,1566,left,Anopheles_aquasalis,0.97,0.6140625,0.053125,0.034375,0.0203125,0.0265625,0.0609375,0.125,0.2234375,0.3453125,0.56875,0.4515625,0.4421875,0.4203125,0.4125,0.4296875,0.2765625,0.2671875,0.31875,0.325,0.371875,0.428125,0.4875,0.534375,0.603125,0.65625,0.709375,0.490625,0.48125,0.4375,0.4375,0.396875,0.35,0.328125,0.49375,anopheles_mosquito-collection-brazil_f_l_09aae2d9b311.png,anopheles_mosquito-collection-brazil_f_l_09aae2d9b311.tif,Anopheles_aquasalis
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/anopheles_mosquito-collection-brazil_f_l_0ff0ced4b9a5.png,Repaired,1586,left,Anopheles_aquasalis,0.97,0.609375,0.0609375,0.034375,0.0203125,0.025,0.0625,0.1328125,0.203125,0.3421875,0.5703125,0.4484375,0.4390625,0.4171875,0.4078125,0.4234375,0.26875,0.2609375,0.328125,0.321875,0.371875,0.425,0.4875,0.540625,0.6,0.65,0.709375,0.4875,0.484375,0.4375,0.440625,0.40625,0.353125,0.3375,0.496875,anopheles_mosquito-collection-brazil_f_l_0ff0ced4b9a5.png,anopheles_mosquito-collection-brazil_f_l_0ff0ced4b9a5.tif,Anopheles_aquasalis
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/anopheles_mosquito-collection-brazil_f_l_1459ba91b139.png,Repaired,1546,left,Anopheles_aquasalis,0.98,0.6046875,0.065625,0.0375,0.0203125,0.0203125,0.0578125,0.128125,0.2171875,0.3265625,0.553125,0.44375,0.4390625,0.4171875,0.4078125,0.4234375,0.2734375,0.2640625,0.325,0.29375,0.34375,0.4,0.459375,0.515625,0.58125,0.634375,0.6875,0.478125,0.46875,0.421875,0.425,0.38125,0.34375,0.321875,0.4875,anopheles_mosquito-collection-brazil_f_l_1459ba91b139.png,anopheles_mosquito-collection-brazil_f_l_1459ba91b139.tif,Anopheles_aquasalis
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/anopheles_mosquito-collection-brazil_f_l_1957a9507d94.png,Repaired,1313,right,Anopheles_darlingi,0.97,0.6109374999999999,0.046875,0.014062499999999978,0.0,0.0031249999999999334,0.046875,0.10624999999999996,0.19999999999999996,0.3265625,0.5515625,0.4546875,0.42499999999999993,0.375,0.3734375,0.3734375,0.2578125,0.22968749999999993,0.325,0.303125,0.35625,0.41875,0.4875,0.540625,0.596875,0.659375,0.70625,0.4875,0.475,0.434375,0.44375,0.390625,0.340625,0.321875,0.503125,anopheles_mosquito-collection-brazil_f_l_1957a9507d94.png,anopheles_mosquito-collection-brazil_f_l_1957a9507d94.tif,Anopheles_darlingi
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/anopheles_mosquito-collection-brazil_f_l_203d522ce496.png,Repaired,1287,right,Anopheles_darlingi,0.99,0.5906250000000001,0.03750000000000009,0.014062500000000089,0.0,0.009375000000000022,0.04375000000000007,0.11093750000000002,0.19218750000000007,0.31718750000000007,0.5328125,0.4234375,0.4046875000000001,0.3734375000000001,0.36875,0.3968750000000001,0.25312500000000004,0.22968750000000004,0.346875,0.33125,0.384375,0.4375,0.496875,0.54375,0.61875,0.671875,0.71875,0.50625,0.4875,0.453125,0.459375,0.409375,0.36875,0.340625,0.515625,anopheles_mosquito-collection-brazil_f_l_203d522ce496.png,anopheles_mosquito-collection-brazil_f_l_203d522ce496.tif,Anopheles_darlingi
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/anopheles_mosquito-collection-brazil_f_l_2ac47f13edbb.png,Repaired,1592,right,Anopheles_aquasalis,0.97,0.5906250000000001,0.026562500000000044,0.010937500000000044,0.0,0.0078125,0.0390625,0.09375,0.19218750000000007,0.31562500000000004,0.5390625,0.44218750000000007,0.43125,0.4,0.3921875,0.40937500000000004,0.25,0.2421875,0.315625,0.3375,0.384375,0.43125,0.490625,0.540625,0.584375,0.646875,0.696875,0.478125,0.465625,0.425,0.43125,0.3875,0.346875,0.328125,0.4875,anopheles_mosquito-collection-brazil_f_l_2ac47f13edbb.png,anopheles_mosquito-collection-brazil_f_l_2ac47f13edbb.tif,Anopheles_aquasalis
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/anopheles_mosquito-collection-brazil_f_l_2d59fa2b3ed8.png,Repaired,1283,right,Anopheles_darlingi,0.96,0.5734375,0.03749999999999998,0.009375000000000022,0.0,0.006249999999999978,0.046875,0.10624999999999996,0.18906250000000002,0.30625,0.51875,0.41093749999999996,0.4,0.365625,0.36250000000000004,0.36250000000000004,0.24062499999999998,0.21562499999999996,0.321875,0.309375,0.371875,0.428125,0.478125,0.5375,0.596875,0.653125,0.70625,0.49375,0.4875,0.4375,0.44375,0.39375,0.35,0.33125,0.50625,anopheles_mosquito-collection-brazil_f_l_2d59fa2b3ed8.png,anopheles_mosquito-collection-brazil_f_l_2d59fa2b3ed8.tif,Anopheles_darlingi
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/anopheles_mosquito-collection-brazil_f_l_2ee5721041e9.png,Repaired,1473,left,Anopheles_aquasalis,0.98,0.6265625,0.059375,0.034375,0.021875,0.0296875,0.0703125,0.1140625,0.209375,0.3390625,0.5796875,0.4609375,0.4578125,0.4234375,0.41875,0.4328125,0.2734375,0.26875,0.296875,0.309375,0.365625,0.415625,0.4875,0.540625,0.596875,0.65625,0.709375,0.471875,0.475,0.425,0.43125,0.384375,0.334375,0.31875,0.490625,anopheles_mosquito-collection-brazil_f_l_2ee5721041e9.png,anopheles_mosquito-collection-brazil_f_l_2ee5721041e9.tif,Anopheles_aquasalis
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/anopheles_mosquito-collection-brazil_f_l_358498b99b96.png,Repaired,1595,left,Anopheles_aquasalis,0.97,0.6265625,0.04375,0.028125,0.01875,0.0234375,0.053125,0.1328125,0.209375,0.34375,0.58125,0.46875,0.4609375,0.4359375,0.4296875,0.44375,0.278125,0.2734375,0.296875,0.328125,0.36875,0.415625,0.478125,0.528125,0.596875,0.640625,0.69375,0.465625,0.45625,0.409375,0.415625,0.375,0.334375,0.31875,0.48125,anopheles_mosquito-collection-brazil_f_l_358498b99b96.png,anopheles_mosquito-collection-brazil_f_l_358498b99b96.tif,Anopheles_aquasalis
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/anopheles_mosquito-collection-brazil_f_l_3ee5e7158124.png,Repaired,1573,right,Anopheles_aquasalis,0.98,0.5921875000000001,0.0390625,0.015625,0.0,0.006250000000000089,0.042187500000000044,0.09687500000000004,0.18125000000000002,0.3109375000000001,0.5437500000000001,0.4375,0.43281250000000004,0.40156250000000004,0.3921875,0.4046875000000001,0.259375,0.24687500000000007,0.328125,0.328125,0.378125,0.43125,0.484375,0.53125,0.58125,0.646875,0.70625,0.4875,0.478125,0.43125,0.434375,0.4,0.353125,0.334375,0.49375,anopheles_mosquito-collection-brazil_f_l_3ee5e7158124.png,anopheles_mosquito-collection-brazil_f_l_3ee5e7158124.tif,Anopheles_aquasalis
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/anopheles_mosquito-collection-brazil_f_l_3eeac02894ef.png,Repaired,1541,right,Anopheles_aquasalis,0.76,0.5843750000000001,0.03281250000000002,0.010937500000000044,0.0,0.004687500000000067,0.0390625,0.10000000000000009,0.18281250000000004,0.3203125,0.5437500000000001,0.4296875,0.4234375,0.3890625000000001,0.38593750000000004,0.4,0.23906250000000007,0.23593750000000002,0.31875,0.328125,0.378125,0.428125,0.484375,0.5375,0.6,0.653125,0.7,0.478125,0.475,0.434375,0.440625,0.4,0.35625,0.33125,0.5,anopheles_mosquito-collection-brazil_f_l_3eeac02894ef.png,anopheles_mosquito-collection-brazil_f_l_3eeac02894ef.tif,Anopheles_aquasalis
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/anopheles_mosquito-collection-brazil_f_l_4f700556f73d.png,Repaired,1350,right,Anopheles_darlingi,0.97,0.51875,0.03750000000000009,0.012500000000000067,0.0,0.0031250000000000444,0.034375000000000044,0.09062500000000007,0.16562500000000002,0.2796875000000001,0.4703125,0.384375,0.37968750000000007,0.34687500000000004,0.3375,0.353125,0.22343750000000007,0.203125,0.48125,0.409375,0.45625,0.503125,0.559375,0.60625,0.659375,0.71875,0.778125,0.615625,0.584375,0.55625,0.55,0.509375,0.478125,0.440625,0.5875,anopheles_mosquito-collection-brazil_f_l_4f700556f73d.png,anopheles_mosquito-collection-brazil_f_l_4f700556f73d.tif,Anopheles_darlingi
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/anopheles_mosquito-collection-brazil_f_l_5b2f4a1d6c3a.png,Repaired,1381,right,Anopheles_darlingi,0.94,0.5796875,0.04531250000000009,0.012500000000000067,0.0,0.0031250000000000444,0.0390625,0.10000000000000009,0.1875,0.3109375000000001,0.5296875000000001,0.43125,0.4234375,0.37968750000000007,0.36875,0.3812500000000001,0.2578125,0.22187500000000004,0.334375,0.3125,0.371875,0.41875,0.475,0.5375,0.6,0.653125,0.709375,0.49375,0.471875,0.434375,0.440625,0.39375,0.35,0.325,0.503125,anopheles_mosquito-collection-brazil_f_l_5b2f4a1d6c3a.png,anopheles_mosquito-collection-brazil_f_l_5b2f4a1d6c3a.tif,Anopheles_darlingi
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/anopheles_mosquito-collection-brazil_f_l_6038fccb1d1d.png,Repaired,1329,right,Anopheles_darlingi,0.97,0.584375,0.043749999999999956,0.010937499999999933,0.0,0.0015625000000000222,0.04843750000000002,0.09999999999999998,0.20156249999999998,0.3125,0.5328124999999999,0.44999999999999996,0.4359375,0.38593749999999993,0.38125,0.396875,0.26249999999999996,0.25312499999999993,0.31875,0.303125,0.365625,0.421875,0.484375,0.540625,0.6,0.665625,0.71875,0.496875,0.475,0.434375,0.440625,0.39375,0.346875,0.31875,0.5,anopheles_mosquito-collection-brazil_f_l_6038fccb1d1d.png,anopheles_mosquito-collection-brazil_f_l_6038fccb1d1d.tif,Anopheles_darlingi
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/anopheles_mosquito-collection-brazil_f_l_6136c26fe5ce.png,Repaired,1489,right,Anopheles_aquasalis,0.82,0.5734374999999999,0.04062499999999991,0.009374999999999911,0.0,0.0031249999999999334,0.0390625,0.10624999999999996,0.1890624999999999,0.31875,0.5390625,0.42499999999999993,0.4156249999999999,0.38749999999999996,0.38125,0.3921874999999999,0.2437499999999999,0.23749999999999993,0.315625,0.31875,0.38125,0.428125,0.49375,0.546875,0.609375,0.665625,0.709375,0.478125,0.475,0.43125,0.43125,0.396875,0.346875,0.328125,0.5,anopheles_mosquito-collection-brazil_f_l_6136c26fe5ce.png,anopheles_mosquito-collection-brazil_f_l_6136c26fe5ce.tif,Anopheles_aquasalis
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/anopheles_mosquito-collection-brazil_f_l_61bf4b1e31ea.png,Repaired,1278,left,Anopheles_darlingi,0.95,0.5921875,0.0640625,0.034375,0.021875,0.025,0.065625,0.1265625,0.2140625,0.3296875,0.5171875,0.4265625,0.4203125,0.375,0.3734375,0.3703125,0.24375,0.2421875,0.3375,0.315625,0.36875,0.421875,0.48125,0.534375,0.596875,0.646875,0.69375,0.49375,0.475,0.434375,0.44375,0.4,0.353125,0.340625,0.49375,anopheles_mosquito-collection-brazil_f_l_61bf4b1e31ea.png,anopheles_mosquito-collection-brazil_f_l_61bf4b1e31ea.tif,Anopheles_darlingi
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/anopheles_mosquito-collection-brazil_f_l_657b8596f561.png,Repaired,1535,right,Anopheles_aquasalis,0.73,0.5687500000000001,0.02968750000000009,0.010937500000000044,0.0,0.0,0.03750000000000009,0.09843750000000007,0.1937500000000001,0.296875,0.5218750000000001,0.41093750000000007,0.40312500000000007,0.37812500000000004,0.3734375000000001,0.38593750000000004,0.23906250000000007,0.234375,0.328125,0.325,0.371875,0.41875,0.478125,0.534375,0.596875,0.65,0.6875,0.475,0.471875,0.434375,0.434375,0.396875,0.3625,0.334375,0.490625,anopheles_mosquito-collection-brazil_f_l_657b8596f561.png,anopheles_mosquito-collection-brazil_f_l_657b8596f561.tif,Anopheles_aquasalis
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/anopheles_mosquito-collection-brazil_f_l_750023b00179.png,Repaired,1382,right,Anopheles_darlingi,0.92,0.5796874999999999,0.03749999999999998,0.012499999999999956,0.0,0.010937499999999933,0.046875,0.11093749999999991,0.1890624999999999,0.30781249999999993,0.521875,0.4203125,0.4046875,0.3734375,0.37031249999999993,0.38125,0.265625,0.21875,0.340625,0.31875,0.365625,0.415625,0.478125,0.525,0.5875,0.634375,0.690625,0.4875,0.475,0.44375,0.44375,0.403125,0.359375,0.340625,0.5,anopheles_mosquito-collection-brazil_f_l_750023b00179.png,anopheles_mosquito-collection-brazil_f_l_750023b00179.tif,Anopheles_darlingi
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/anopheles_mosquito-collection-brazil_f_l_7810b20106de.png,Repaired,1467,left,Anopheles_aquasalis,0.95,0.5921875,0.05625,0.0328125,0.01875,0.025,0.0546875,0.109375,0.196875,0.31875,0.5390625,0.4390625,0.4265625,0.4015625,0.4015625,0.4171875,0.253125,0.2515625,0.33125,0.309375,0.353125,0.4,0.4625,0.515625,0.571875,0.634375,0.6875,0.484375,0.471875,0.425,0.43125,0.390625,0.35625,0.334375,0.48125,anopheles_mosquito-collection-brazil_f_l_7810b20106de.png,anopheles_mosquito-collection-brazil_f_l_7810b20106de.tif,Anopheles_aquasalis
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/anopheles_mosquito-collection-brazil_f_l_786b82240d28.png,Repaired,1617,left,Anopheles_aquasalis,0.99,0.6109375,0.0546875,0.034375,0.01875,0.025,0.0578125,0.1140625,0.203125,0.3328125,0.5578125,0.4484375,0.4421875,0.4171875,0.4109375,0.4265625,0.26875,0.2609375,0.28125,0.290625,0.3375,0.3875,0.446875,0.496875,0.55,0.60625,0.659375,0.446875,0.4375,0.39375,0.39375,0.353125,0.3125,0.296875,0.453125,anopheles_mosquito-collection-brazil_f_l_786b82240d28.png,anopheles_mosquito-collection-brazil_f_l_786b82240d28.tif,Anopheles_aquasalis
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/anopheles_mosquito-collection-brazil_f_l_7c195bb04e80.png,Repaired,1544,left,Anopheles_aquasalis,0.95,0.646875,0.0640625,0.034375,0.0234375,0.0296875,0.0578125,0.1203125,0.2328125,0.34375,0.5953125,0.478125,0.475,0.4453125,0.4390625,0.4546875,0.2890625,0.2734375,0.296875,0.303125,0.359375,0.415625,0.478125,0.528125,0.5875,0.653125,0.715625,0.48125,0.471875,0.41875,0.41875,0.378125,0.33125,0.309375,0.484375,anopheles_mosquito-collection-brazil_f_l_7c195bb04e80.png,anopheles_mosquito-collection-brazil_f_l_7c195bb04e80.tif,Anopheles_aquasalis
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/anopheles_mosquito-collection-brazil_f_l_7cd19f943644.png,Repaired,1583,right,Anopheles_aquasalis,0.77,0.578125,0.03750000000000009,0.012500000000000067,0.0015625000000000222,0.0,0.04062500000000002,0.09531250000000002,0.19062500000000004,0.30625,0.525,0.4234375,0.4140625,0.390625,0.38593750000000004,0.4,0.24687500000000007,0.23593750000000002,0.3125,0.31875,0.36875,0.409375,0.471875,0.528125,0.58125,0.640625,0.69375,0.478125,0.471875,0.425,0.428125,0.3875,0.35625,0.334375,0.490625,anopheles_mosquito-collection-brazil_f_l_7cd19f943644.png,anopheles_mosquito-collection-brazil_f_l_7cd19f943644.tif,Anopheles_aquasalis
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/anopheles_mosquito-collection-brazil_f_l_82374dde2552.png,Repaired,1393,right,Anopheles_darlingi,0.97,0.5609375,0.029687499999999978,0.012499999999999956,0.0,0.0,0.042187500000000044,0.09218749999999998,0.17500000000000004,0.2953125,0.5140625,0.42656249999999996,0.4,0.36875,0.3578125,0.36406249999999996,0.24531250000000004,0.21718749999999998,0.321875,0.328125,0.36875,0.421875,0.490625,0.53125,0.5875,0.6375,0.690625,0.48125,0.465625,0.428125,0.43125,0.3875,0.34375,0.33125,0.496875,anopheles_mosquito-collection-brazil_f_l_82374dde2552.png,anopheles_mosquito-collection-brazil_f_l_82374dde2552.tif,Anopheles_darlingi
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/anopheles_mosquito-collection-brazil_f_l_836d65b20f80.png,Repaired,1557,left,Anopheles_aquasalis,0.83,0.54375,0.05,0.028125,0.015625,0.0203125,0.0546875,0.103125,0.184375,0.303125,0.496875,0.3890625,0.3828125,0.3703125,0.3671875,0.3765625,0.2328125,0.2359375,0.3375,0.315625,0.35625,0.40625,0.4625,0.5125,0.565625,0.61875,0.66875,0.48125,0.471875,0.428125,0.428125,0.390625,0.35625,0.3375,0.475,anopheles_mosquito-collection-brazil_f_l_836d65b20f80.png,anopheles_mosquito-collection-brazil_f_l_836d65b20f80.tif,Anopheles_aquasalis
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/anopheles_mosquito-collection-brazil_f_l_86b35e3ff5a5.png,Repaired,1600,right,Anopheles_aquasalis,0.96,0.5578125,0.026562500000000044,0.006249999999999978,0.0,0.0031250000000000444,0.03593750000000007,0.09062500000000007,0.18125000000000002,0.2984375,0.515625,0.40156250000000004,0.39531250000000007,0.36406250000000007,0.3609375,0.37968750000000007,0.23281249999999998,0.22187500000000004,0.309375,0.303125,0.35625,0.39375,0.45625,0.509375,0.565625,0.625,0.678125,0.46875,0.4625,0.41875,0.41875,0.38125,0.3375,0.315625,0.48125,anopheles_mosquito-collection-brazil_f_l_86b35e3ff5a5.png,anopheles_mosquito-collection-brazil_f_l_86b35e3ff5a5.tif,Anopheles_aquasalis
