Image_ID,File,Status,Centroid,Orientation,CNN_Predicted_Taxa,CNN_Predicted_Score,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,Y_0,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,X_sm_17,X_sm_18,X_sm_19,X_sm_20,X_sm_21,X_sm_22,X_sm_23,X_sm_24,X_sm_25,X_sm_26,X_sm_27,X_sm_28,X_sm_29,X_sm_30,X_sm_31,X_sm_32,X_sm_33,X_sm_34,X_sm_35,X_sm_36,X_sm_37,X_sm_38,X_sm_39,X_sm_40,X_sm_41,X_sm_42,X_sm_43,X_sm_44,X_sm_45,X_sm_46,X_sm_47,X_sm_48,X_sm_49,X_sm_50,X_sm_51,X_sm_52,X_sm_53,X_sm_54,X_sm_55,X_sm_56,X_sm_57,X_sm_58,X_sm_59,X_sm_60,X_sm_61,X_sm_62,X_sm_63,X_sm_64,X_sm_65,X_sm_66,X_sm_67,X_sm_68,Y_sm_17,Y_sm_18,Y_sm_19,Y_sm_20,Y_sm_21,Y_sm_22,Y_sm_23,Y_sm_24,Y_sm_25,Y_sm_26,Y_sm_27,Y_sm_28,Y_sm_29,Y_sm_30,Y_sm_31,Y_sm_32,Y_sm_33,Y_sm_34,Y_sm_35,Y_sm_36,Y_sm_37,Y_sm_38,Y_sm_39,Y_sm_40,Y_sm_41,Y_sm_42,Y_sm_43,Y_sm_44,Y_sm_45,Y_sm_46,Y_sm_47,Y_sm_48,Y_sm_49,Y_sm_50,Y_sm_51,Y_sm_52,Y_sm_53,Y_sm_54,Y_sm_55,Y_sm_56,Y_sm_57,Y_sm_58,Y_sm_59,Y_sm_60,Y_sm_61,Y_sm_62,Y_sm_63,Y_sm_64,Y_sm_65,Y_sm_66,Y_sm_67,Y_sm_68,File_Name,File Name,TAXA LABEL
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference/reference_finalselection/culex_vietnam-mosquito-collection-2022_f_r_b959e72f337b.png,Repaired,864,right,Culex_vishnui-group,0.98,0.6640625,0.04843750000000002,0.015625,0.0015625000000000222,0.0078125,0.05156250000000007,0.12187500000000007,0.20781250000000007,0.3140625,0.5453125000000001,0.4375,0.428125,0.37968750000000007,0.37812500000000004,0.384375,0.28125,0.2671875,0.31875,0.3125,0.371875,0.44375,0.503125,0.55,0.615625,0.66875,0.721875,0.5125,0.49375,0.45625,0.45625,0.415625,0.375,0.359375,0.5125,0.5421875,0.41875000000000007,0.2953125,0.171875,0.6125,0.55625,0.49843750000000003,0.44218750000000007,0.028125000000000067,0.004687500000000067,0.06874999999999998,0.12187500000000007,0.17656250000000007,0.22968750000000004,0.0,0.05625000000000002,0.11250000000000004,0.16875000000000007,0.22499999999999998,0.026562500000000044,0.08125000000000004,0.15468749999999998,0.22968750000000004,0.303125,0.08437499999999998,0.09375,0.13750000000000007,0.1796875,0.22343750000000007,0.1640625,0.15156250000000004,0.18125000000000002,0.2109375,0.24062499999999998,0.26093750000000004,0.2515625,0.2984375,0.34375,0.390625,0.3578125,0.4046875,0.4515625,0.49843750000000003,0.4921875,0.3578125,0.3359375,0.3125,0.290625,0.36406250000000007,0.34375,0.32343750000000004,0.303125,0.31875,0.309375,0.28125,0.271875,0.35,0.3625,0.365625,0.365625,0.33125,0.40625,0.35625,0.34375,0.33125,0.33125,0.475,0.421875,0.40625,0.39375,0.38125,0.534375,0.48125,0.459375,0.440625,0.425,0.596875,0.54375,0.528125,0.51875,0.509375,0.653125,0.6,0.5875,0.575,0.553125,0.7,0.63125,0.596875,0.5625,0.528125,0.66875,0.628125,0.590625,0.55625,0.484375,0.46875,0.48125,0.49375,0.5,0.371875,0.36875,0.365625,0.3625,culex_vietnam-mosquito-collection-2022_f_r_b959e72f337b.png,culex_vietnam-mosquito-collection-2022_f_r_b959e72f337b.tif,Culex_vishnui-group
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference/reference_finalselection/culex_vietnam-mosquito-collection-2022_f_r_c58ce936593d.png,Full Skeleton,976,right,Culex_vishnui-group,0.99,0.628125,0.03750000000000009,0.012500000000000067,0.0,0.009375000000000022,0.05156250000000007,0.109375,0.19218750000000007,0.30625,0.55625,0.4359375000000001,0.4281250000000001,0.38750000000000007,0.38593750000000004,0.3921875,0.30625,0.27656250000000004,0.334375,0.33125,0.390625,0.45625,0.5125,0.571875,0.625,0.678125,0.740625,0.503125,0.5,0.45625,0.45625,0.4125,0.375,0.359375,0.515625,0.5109375,0.3921875,0.275,0.15625,0.58125,0.534375,0.48750000000000004,0.44062500000000004,0.018750000000000044,0.0,0.07187500000000002,0.1312500000000001,0.19062500000000004,0.25,0.0015625000000000222,0.06093750000000009,0.12187500000000007,0.18281250000000004,0.24375000000000002,0.026562500000000044,0.08437500000000009,0.15937500000000004,0.234375,0.30937500000000007,0.078125,0.09531250000000002,0.140625,0.1859375000000001,0.23125000000000007,0.15000000000000002,0.14375000000000004,0.1781250000000001,0.21250000000000002,0.24687500000000007,0.2484375000000001,0.23906250000000007,0.2875000000000001,0.3375,0.38593750000000004,0.35468750000000004,0.40625,0.45781250000000007,0.5078125,0.49687500000000007,0.3656250000000001,0.34375,0.321875,0.30000000000000004,0.375,0.3578125000000001,0.34062500000000007,0.32343750000000004,0.3125,0.284375,0.2625,0.275,0.35625,0.359375,0.3625,0.36875,0.35,0.421875,0.371875,0.34375,0.328125,0.33125,0.484375,0.434375,0.4125,0.39375,0.378125,0.553125,0.4875,0.4625,0.440625,0.428125,0.609375,0.55,0.534375,0.521875,0.509375,0.6625,0.60625,0.596875,0.584375,0.5625,0.715625,0.646875,0.6125,0.578125,0.546875,0.690625,0.646875,0.603125,0.55,0.49375,0.465625,0.478125,0.490625,0.503125,0.36875,0.3625,0.359375,0.35625,culex_vietnam-mosquito-collection-2022_f_r_c58ce936593d.png,culex_vietnam-mosquito-collection-2022_f_r_c58ce936593d.tif,Culex_vishnui-group
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference/reference_finalselection/culex_vietnam-mosquito-collection-2022_f_r_d1399c4fcbbd.png,Repaired,987,right,Culex_vishnui-group,1.0,0.5921875,0.04531249999999998,0.015625,0.0,0.010937499999999933,0.051562499999999956,0.12031249999999993,0.19218749999999996,0.2953125,0.515625,0.4046875,0.40156249999999993,0.3609374999999999,0.34843749999999996,0.35468749999999993,0.29218749999999993,0.2640625,0.334375,0.325,0.384375,0.44375,0.49375,0.5375,0.596875,0.640625,0.69375,0.4875,0.478125,0.4375,0.440625,0.396875,0.36875,0.35,0.490625,0.48593749999999997,0.3765624999999999,0.265625,0.15625,0.5453125,0.4984375,0.44999999999999996,0.40312499999999996,0.026562499999999933,0.0015624999999999112,0.0703125,0.1265624999999999,0.1812499999999999,0.23749999999999993,0.0015624999999999112,0.05781249999999993,0.11562499999999998,0.17499999999999993,0.23281249999999998,0.029687499999999978,0.078125,0.14531249999999996,0.2124999999999999,0.2796875,0.08281249999999996,0.09375,0.13593749999999993,0.17812499999999998,0.2203124999999999,0.15468749999999998,0.1499999999999999,0.1796875,0.20937499999999998,0.23906249999999996,0.2421875,0.234375,0.27656249999999993,0.31875,0.3609374999999999,0.3374999999999999,0.3828125,0.428125,0.47187499999999993,0.46093749999999994,0.3421875,0.32343749999999993,0.303125,0.28437499999999993,0.3421875,0.3296874999999999,0.31718749999999996,0.3046875,0.309375,0.29375,0.265625,0.26875,0.35,0.35625,0.353125,0.3625,0.346875,0.409375,0.359375,0.334375,0.325,0.325,0.471875,0.415625,0.396875,0.38125,0.365625,0.521875,0.46875,0.446875,0.43125,0.415625,0.578125,0.525,0.5125,0.5,0.4875,0.63125,0.58125,0.565625,0.55,0.53125,0.671875,0.615625,0.584375,0.55,0.51875,0.646875,0.60625,0.56875,0.525,0.471875,0.45,0.459375,0.46875,0.478125,0.359375,0.35625,0.353125,0.35,culex_vietnam-mosquito-collection-2022_f_r_d1399c4fcbbd.png,culex_vietnam-mosquito-collection-2022_f_r_d1399c4fcbbd.tif,Culex_vishnui-group
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference/reference_finalselection/culex_vietnam-mosquito-collection-2022_f_r_d4ee8d6890e1.png,Repaired,977,right,Culex_vishnui-group,1.0,0.5921875,0.04062500000000002,0.012499999999999956,0.0,0.009375000000000022,0.04531249999999998,0.09999999999999998,0.17500000000000004,0.28125,0.5140625,0.40625,0.3984375,0.3609375,0.3578125,0.359375,0.26093750000000004,0.25625,0.340625,0.31875,0.36875,0.43125,0.4875,0.540625,0.590625,0.6375,0.69375,0.484375,0.471875,0.4375,0.43125,0.396875,0.375,0.346875,0.4875,0.490625,0.3765625,0.2640625,0.15000000000000002,0.546875,0.5,0.453125,0.40625,0.0234375,0.0015625000000000222,0.0625,0.11250000000000004,0.16249999999999998,0.21250000000000002,0.0015625000000000222,0.051562499999999956,0.10312500000000002,0.15625,0.20781249999999996,0.0234375,0.078125,0.1484375,0.21718749999999998,0.2875,0.0703125,0.08750000000000002,0.12968749999999996,0.171875,0.21406250000000004,0.13437500000000002,0.13124999999999998,0.1640625,0.1953125,0.22812500000000002,0.2265625,0.21875,0.265625,0.3125,0.359375,0.3265625,0.3734375,0.421875,0.46875,0.4609375,0.34062499999999996,0.3203125,0.2984375,0.27812499999999996,0.34062499999999996,0.3203125,0.30156249999999996,0.28125,0.284375,0.265625,0.23125,0.240625,0.34375,0.35625,0.35625,0.36875,0.334375,0.4,0.353125,0.334375,0.321875,0.31875,0.459375,0.4125,0.39375,0.378125,0.365625,0.521875,0.465625,0.440625,0.425,0.4125,0.578125,0.525,0.50625,0.49375,0.4875,0.621875,0.571875,0.5625,0.55,0.53125,0.66875,0.6125,0.58125,0.546875,0.515625,0.65,0.609375,0.56875,0.534375,0.46875,0.44375,0.45625,0.465625,0.475,0.3625,0.35625,0.35,0.346875,culex_vietnam-mosquito-collection-2022_f_r_d4ee8d6890e1.png,culex_vietnam-mosquito-collection-2022_f_r_d4ee8d6890e1.tif,Culex_vishnui-group
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference/reference_finalselection/culex_vietnam-mosquito-collection-2022_f_r_dc5a7f209f5e.png,Repaired,979,right,Culex_vishnui-group,0.98,0.6515625,0.03750000000000009,0.018750000000000044,0.004687500000000067,0.0031250000000000444,0.04531250000000009,0.11093750000000002,0.20468750000000002,0.321875,0.571875,0.4437500000000001,0.4375,0.39531250000000007,0.3812500000000001,0.390625,0.2875000000000001,0.2671875,0.321875,0.33125,0.378125,0.44375,0.503125,0.565625,0.625,0.675,0.721875,0.4875,0.48125,0.440625,0.446875,0.396875,0.3625,0.346875,0.5125,0.5546875,0.42500000000000004,0.2953125000000001,0.16562500000000002,0.6000000000000001,0.5484375,0.49687500000000007,0.4437500000000001,0.0234375,0.0078125,0.07187500000000002,0.12656250000000002,0.1796875,0.234375,0.0,0.06093750000000009,0.1171875,0.17500000000000004,0.23125000000000007,0.020312500000000067,0.078125,0.15312500000000007,0.22968750000000004,0.3046875,0.07656250000000009,0.08906250000000004,0.1328125,0.1781250000000001,0.22187500000000004,0.15625,0.14218750000000002,0.17343750000000002,0.20625000000000004,0.23750000000000004,0.26250000000000007,0.2515625,0.30000000000000004,0.34843750000000007,0.3968750000000001,0.37031250000000004,0.421875,0.47343750000000007,0.5234375,0.509375,0.37031250000000004,0.3453125,0.3187500000000001,0.29375000000000007,0.37031250000000004,0.3500000000000001,0.3296875,0.30937500000000007,0.2375,0.23125,0.228125,0.2375,0.334375,0.34375,0.35,0.359375,0.35,0.409375,0.359375,0.34375,0.33125,0.325,0.471875,0.428125,0.409375,0.39375,0.375,0.546875,0.484375,0.4625,0.434375,0.415625,0.609375,0.546875,0.534375,0.51875,0.509375,0.6625,0.60625,0.59375,0.58125,0.559375,0.696875,0.6375,0.603125,0.565625,0.525,0.671875,0.628125,0.584375,0.540625,0.46875,0.459375,0.471875,0.484375,0.496875,0.353125,0.35,0.35,0.35,culex_vietnam-mosquito-collection-2022_f_r_dc5a7f209f5e.png,culex_vietnam-mosquito-collection-2022_f_r_dc5a7f209f5e.tif,Culex_vishnui-group
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference/reference_finalselection/culex_vietnam-mosquito-collection-2022_f_r_ea948e968f84.png,Repaired,1056,right,Culex_vishnui-group,0.99,0.5859375,0.035937499999999956,0.01718749999999991,0.0015624999999999112,0.012499999999999956,0.051562499999999956,0.11093749999999991,0.19843749999999993,0.2984374999999999,0.5203125,0.41874999999999996,0.41093749999999996,0.37031249999999993,0.3687499999999999,0.375,0.271875,0.26249999999999996,0.34375,0.340625,0.384375,0.44375,0.5,0.546875,0.596875,0.646875,0.7,0.475,0.475,0.434375,0.4375,0.403125,0.371875,0.353125,0.496875,0.47656249999999994,0.3671875,0.25625,0.14687499999999998,0.54375,0.5015624999999999,0.459375,0.41718749999999993,0.0234375,0.004687499999999956,0.06718749999999996,0.11874999999999991,0.16874999999999996,0.2203124999999999,0.0,0.0546875,0.109375,0.1640625,0.21875,0.029687499999999978,0.08281249999999996,0.15468749999999998,0.22499999999999998,0.296875,0.07968749999999991,0.09375,0.13593749999999993,0.17812499999999998,0.2203124999999999,0.15312499999999996,0.140625,0.171875,0.203125,0.234375,0.24687499999999996,0.24062499999999998,0.28437499999999993,0.3296874999999999,0.3734375,0.34062499999999996,0.38593749999999993,0.43281249999999993,0.47812499999999997,0.47031249999999997,0.35,0.328125,0.3062499999999999,0.28437499999999993,0.35468749999999993,0.334375,0.3140624999999999,0.29374999999999996,0.321875,0.296875,0.271875,0.28125,0.35625,0.3625,0.3625,0.365625,0.35625,0.409375,0.36875,0.34375,0.33125,0.325,0.475,0.425,0.403125,0.3875,0.375,0.53125,0.46875,0.44375,0.425,0.4125,0.58125,0.53125,0.5125,0.5,0.4875,0.634375,0.58125,0.56875,0.55625,0.5375,0.675,0.6125,0.578125,0.546875,0.5125,0.653125,0.609375,0.565625,0.528125,0.4625,0.446875,0.459375,0.471875,0.484375,0.3625,0.359375,0.35625,0.353125,culex_vietnam-mosquito-collection-2022_f_r_ea948e968f84.png,culex_vietnam-mosquito-collection-2022_f_r_ea948e968f84.tif,Culex_vishnui-group
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference/reference_finalselection/culex_vietnam-mosquito-collection-2022_f_r_ed64d4ef70f7.png,Repaired,958,right,Culex_vishnui-group,0.95,0.58125,0.03437499999999993,0.006249999999999978,0.0,0.017187500000000022,0.051562499999999956,0.11093750000000002,0.19218749999999996,0.2828125,0.5046875,0.4046875,0.39531249999999996,0.3421875,0.3421875,0.353125,0.259375,0.26249999999999996,0.334375,0.325,0.384375,0.440625,0.5,0.54375,0.59375,0.64375,0.69375,0.484375,0.471875,0.43125,0.43125,0.384375,0.365625,0.340625,0.48125,0.47812499999999997,0.3671875,0.25625,0.14531249999999996,0.5359375,0.490625,0.4453125,0.4,0.015625,0.0,0.05625000000000002,0.10781249999999998,0.15781250000000002,0.20937499999999998,0.0,0.051562499999999956,0.10312500000000002,0.15468749999999998,0.20624999999999993,0.03125,0.08124999999999993,0.14687499999999998,0.2109375,0.27656249999999993,0.07968750000000002,0.09375,0.13593749999999993,0.17812499999999998,0.22031250000000002,0.15000000000000002,0.140625,0.171875,0.203125,0.234375,0.23749999999999993,0.23124999999999996,0.275,0.31718749999999996,0.3609375,0.328125,0.3734375,0.41874999999999996,0.46406249999999993,0.4546875,0.3265625,0.3109375,0.2953125,0.2796875,0.334375,0.31562499999999993,0.296875,0.27812499999999996,0.309375,0.2875,0.2625,0.271875,0.346875,0.35,0.35,0.35,0.346875,0.4125,0.365625,0.3375,0.328125,0.31875,0.475,0.421875,0.4,0.38125,0.365625,0.53125,0.471875,0.44375,0.41875,0.4,0.575,0.521875,0.509375,0.490625,0.475,0.625,0.571875,0.559375,0.54375,0.521875,0.66875,0.603125,0.571875,0.5375,0.503125,0.646875,0.6,0.565625,0.53125,0.471875,0.4375,0.45,0.459375,0.46875,0.34375,0.340625,0.3375,0.340625,culex_vietnam-mosquito-collection-2022_f_r_ed64d4ef70f7.png,culex_vietnam-mosquito-collection-2022_f_r_ed64d4ef70f7.tif,Culex_vishnui-group
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference/reference_finalselection/culex_vietnam-mosquito-collection-2022_f_r_eeb4ac2fbaec.png,Repaired,906,right,Culex_vishnui-group,0.84,0.571875,0.04843750000000002,0.010937500000000044,0.0,0.012500000000000067,0.046875,0.10312500000000002,0.18437500000000007,0.290625,0.5062500000000001,0.40312500000000007,0.3890625000000001,0.353125,0.3500000000000001,0.3500000000000001,0.23906250000000007,0.23906250000000007,0.321875,0.334375,0.396875,0.459375,0.5125,0.5625,0.60625,0.64375,0.6875,0.4875,0.475,0.428125,0.43125,0.396875,0.365625,0.353125,0.496875,0.4703125,0.3656250000000001,0.259375,0.1546875000000001,0.5281250000000001,0.48437500000000006,0.4390625,0.39531250000000007,0.0234375,0.0,0.05625000000000002,0.1015625,0.1468750000000001,0.19218750000000007,0.0,0.046875,0.09531250000000002,0.14375000000000004,0.19218750000000007,0.026562500000000044,0.07968750000000002,0.1468750000000001,0.21406250000000004,0.28125,0.07343750000000004,0.08437500000000009,0.12343750000000009,0.16093750000000007,0.20000000000000007,0.14218750000000002,0.1312500000000001,0.15937500000000004,0.1875,0.21562500000000007,0.23750000000000004,0.2250000000000001,0.26875000000000004,0.3140625,0.3578125000000001,0.33125000000000004,0.375,0.41875000000000007,0.4625,0.45625000000000004,0.33125000000000004,0.30781250000000004,0.28593750000000007,0.26250000000000007,0.328125,0.30625,0.28437500000000004,0.26250000000000007,0.309375,0.290625,0.275,0.284375,0.3375,0.34375,0.346875,0.353125,0.346875,0.425,0.378125,0.359375,0.340625,0.334375,0.490625,0.4375,0.415625,0.396875,0.38125,0.546875,0.478125,0.453125,0.43125,0.415625,0.596875,0.540625,0.521875,0.50625,0.490625,0.625,0.584375,0.56875,0.55625,0.534375,0.66875,0.609375,0.578125,0.54375,0.5125,0.640625,0.6,0.559375,0.525,0.465625,0.44375,0.45625,0.46875,0.48125,0.35625,0.353125,0.35,0.35,culex_vietnam-mosquito-collection-2022_f_r_eeb4ac2fbaec.png,culex_vietnam-mosquito-collection-2022_f_r_eeb4ac2fbaec.tif,Culex_vishnui-group
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference/reference_finalselection/culex_vietnam-mosquito-collection-2022_f_r_f500403d2268.png,Repaired,943,right,Culex_vishnui-group,0.98,0.5828125000000001,0.03750000000000009,0.012500000000000067,0.0031250000000000444,0.010937500000000044,0.046875,0.10312500000000002,0.1781250000000001,0.28437500000000004,0.5015625,0.4,0.39531250000000007,0.34062500000000007,0.33906250000000004,0.3453125,0.265625,0.26093750000000004,0.334375,0.315625,0.365625,0.425,0.4875,0.5375,0.596875,0.640625,0.70625,0.490625,0.484375,0.440625,0.440625,0.403125,0.36875,0.346875,0.478125,0.48125000000000007,0.36875,0.2578125,0.14531250000000007,0.5359375000000001,0.48906250000000007,0.44062500000000004,0.39375000000000004,0.02187500000000009,0.006250000000000089,0.0625,0.11406250000000007,0.1640625,0.21562500000000007,0.0,0.0546875,0.10781250000000009,0.15937500000000004,0.21250000000000002,0.026562500000000044,0.07656250000000009,0.14218750000000002,0.20781250000000007,0.2734375,0.07343750000000004,0.08906250000000004,0.1312500000000001,0.17500000000000004,0.2171875000000001,0.140625,0.13593750000000004,0.16875000000000007,0.2015625000000001,0.234375,0.22968750000000004,0.22031250000000002,0.265625,0.30937500000000007,0.35468750000000004,0.328125,0.37187500000000007,0.415625,0.45781250000000007,0.45156250000000003,0.32500000000000007,0.30937500000000007,0.29375000000000007,0.27812500000000007,0.3296875,0.3140625,0.2984375,0.2828125,0.284375,0.259375,0.228125,0.240625,0.34375,0.35,0.353125,0.359375,0.334375,0.39375,0.35,0.334375,0.321875,0.31875,0.459375,0.409375,0.39375,0.38125,0.371875,0.51875,0.459375,0.440625,0.425,0.4125,0.578125,0.51875,0.50625,0.49375,0.48125,0.63125,0.571875,0.559375,0.54375,0.521875,0.671875,0.6125,0.584375,0.553125,0.521875,0.6625,0.61875,0.578125,0.534375,0.478125,0.446875,0.459375,0.465625,0.471875,0.35625,0.35,0.35,0.35,culex_vietnam-mosquito-collection-2022_f_r_f500403d2268.png,culex_vietnam-mosquito-collection-2022_f_r_f500403d2268.tif,Culex_vishnui-group
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference/reference_finalselection/culex_vietnam-mosquito-collection-2022_f_r_f9d278d525e3.png,Full Skeleton,981,right,Culex_vishnui-group,0.98,0.5734375,0.04531250000000009,0.012500000000000067,0.0015625000000000222,0.010937500000000044,0.05156250000000007,0.10312500000000002,0.1953125,0.28593750000000007,0.5062500000000001,0.40937500000000004,0.39531250000000007,0.36250000000000004,0.3515625,0.3671875,0.2828125,0.2640625000000001,0.321875,0.315625,0.375,0.428125,0.48125,0.54375,0.59375,0.646875,0.69375,0.48125,0.471875,0.43125,0.434375,0.39375,0.359375,0.3375,0.48125,0.46875000000000006,0.36250000000000004,0.2578125,0.15156250000000004,0.534375,0.49218750000000006,0.4515625000000001,0.40937500000000004,0.025000000000000022,0.0031250000000000444,0.06562500000000004,0.12031250000000004,0.17500000000000004,0.22968750000000004,0.0,0.057812500000000044,0.11406250000000007,0.171875,0.22812500000000002,0.026562500000000044,0.078125,0.1468750000000001,0.21406250000000004,0.2828125,0.07500000000000007,0.09218750000000009,0.13437500000000002,0.1781250000000001,0.22031250000000002,0.1468750000000001,0.13437500000000002,0.16718750000000004,0.2015625000000001,0.234375,0.23906250000000007,0.23593750000000002,0.2796875000000001,0.321875,0.3656250000000001,0.328125,0.3734375000000001,0.41718750000000004,0.4625,0.4593750000000001,0.34375,0.32343750000000004,0.3046875,0.28437500000000004,0.3515625,0.3343750000000001,0.31718750000000007,0.30000000000000004,0.3,0.278125,0.25625,0.26875,0.340625,0.346875,0.346875,0.353125,0.3375,0.4,0.353125,0.33125,0.315625,0.3125,0.45625,0.409375,0.390625,0.371875,0.3625,0.521875,0.465625,0.440625,0.425,0.40625,0.578125,0.525,0.509375,0.49375,0.48125,0.634375,0.578125,0.56875,0.553125,0.53125,0.671875,0.609375,0.575,0.540625,0.50625,0.646875,0.609375,0.571875,0.534375,0.465625,0.44375,0.453125,0.4625,0.471875,0.353125,0.353125,0.34375,0.340625,culex_vietnam-mosquito-collection-2022_f_r_f9d278d525e3.png,culex_vietnam-mosquito-collection-2022_f_r_f9d278d525e3.tif,Culex_vishnui-group
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference/reference_finalselection/culex_vietnam-mosquito-collection-2023_f_l_253f006ce08e.png,Repaired,920,left,Culex_vishnui-group,0.99,0.6140625,0.06875,0.05,0.0359375,0.0484375,0.08125,0.1375,0.221875,0.321875,0.5328125,0.4328125,0.425,0.3890625,0.3859375,0.3875,0.3109375,0.2828125,0.328125,0.303125,0.346875,0.409375,0.46875,0.525,0.578125,0.628125,0.69375,0.49375,0.478125,0.4375,0.4375,0.39375,0.3625,0.34375,0.490625,0.50625,0.396875,0.2875,0.178125,0.571875,0.5265625,0.4796875,0.434375,0.05625,0.040625,0.1015625,0.1546875,0.2078125,0.2609375,0.0375,0.090625,0.1453125,0.2,0.2546875,0.0609375,0.115625,0.1828125,0.25,0.3171875,0.1078125,0.1203125,0.1609375,0.2015625,0.2421875,0.1765625,0.1671875,0.196875,0.2265625,0.25625,0.26875,0.2625,0.3046875,0.346875,0.3890625,0.3625,0.4046875,0.4484375,0.4890625,0.4828125,0.36875,0.346875,0.3265625,0.3046875,0.3734375,0.3578125,0.3421875,0.3265625,0.309375,0.278125,0.25625,0.259375,0.35625,0.359375,0.3625,0.3625,0.321875,0.375,0.334375,0.31875,0.30625,0.3125,0.44375,0.39375,0.38125,0.365625,0.35625,0.50625,0.446875,0.43125,0.41875,0.40625,0.5625,0.50625,0.496875,0.484375,0.475,0.61875,0.56875,0.559375,0.54375,0.528125,0.671875,0.6,0.575,0.54375,0.5125,0.646875,0.6125,0.575,0.540625,0.475,0.446875,0.45625,0.465625,0.478125,0.353125,0.35,0.35,0.346875,culex_vietnam-mosquito-collection-2023_f_l_253f006ce08e.png,culex_vietnam-mosquito-collection-2023_f_l_253f006ce08e.tif,Culex_vishnui-group
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference/reference_finalselection/culex_vietnam-mosquito-collection-2023_f_l_26d6e52845b1.png,Repaired,970,left,Culex_vishnui-group,1.0,0.6234375,0.0796875,0.0515625,0.0375,0.0453125,0.078125,0.1375,0.215625,0.3125,0.534375,0.43125,0.43125,0.390625,0.3765625,0.3890625,0.303125,0.2875,0.328125,0.303125,0.353125,0.4125,0.471875,0.525,0.590625,0.634375,0.6875,0.490625,0.4625,0.4375,0.434375,0.390625,0.36875,0.3375,0.4875,0.515625,0.40625,0.2984375,0.1890625,0.5765625,0.5296875,0.4828125,0.4359375,0.0625,0.0375,0.1015625,0.153125,0.203125,0.2546875,0.0359375,0.090625,0.14375,0.196875,0.25,0.0578125,0.1109375,0.1765625,0.24375,0.309375,0.1046875,0.11875,0.1609375,0.203125,0.2453125,0.175,0.1671875,0.1984375,0.2296875,0.2609375,0.2625,0.2578125,0.3015625,0.3453125,0.3890625,0.35625,0.4015625,0.446875,0.4921875,0.484375,0.3703125,0.35,0.3296875,0.309375,0.371875,0.3546875,0.3375,0.3203125,0.30625,0.284375,0.259375,0.25625,0.346875,0.353125,0.353125,0.359375,0.315625,0.38125,0.3375,0.321875,0.3125,0.309375,0.44375,0.4,0.384375,0.365625,0.359375,0.509375,0.453125,0.4375,0.421875,0.409375,0.56875,0.515625,0.503125,0.490625,0.48125,0.628125,0.56875,0.559375,0.55,0.528125,0.665625,0.60625,0.578125,0.54375,0.509375,0.646875,0.60625,0.571875,0.54375,0.465625,0.44375,0.45625,0.46875,0.475,0.35,0.346875,0.34375,0.340625,culex_vietnam-mosquito-collection-2023_f_l_26d6e52845b1.png,culex_vietnam-mosquito-collection-2023_f_l_26d6e52845b1.tif,Culex_vishnui-group
